Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance
2025-01-28 15:13:10,Chest,1h 22m,Shoulder Press (Machine),1,55.0,11,0
2025-01-28 15:13:10,Chest,1h 22m,Shoulder Press (Machine),2,70.0,5,0
2025-01-28 15:13:10,Chest,1h 22m,Shoulder Press (Machine),3,70.0,5,0
2025-01-28 15:13:10,Chest,1h 22m,Push Up,1,0.0,16,0
2025-01-28 15:13:10,Chest,1h 22m,Push Up,2,0.0,16,0
2025-01-28 15:13:10,Chest,1h 22m,Push Up,3,0.0,16,0
2025-01-29 16:34:29,Back,47m,Chin Up (Assisted),1,115.0,6,0
2025-01-29 16:34:29,Back,47m,Pull Up (Assisted),1,115.0,6,0
2025-01-29 16:34:29,Back,47m,Pull Up (Assisted),2,55.0,6,0
2025-01-29 16:34:29,Back,47m,Chin Up (Assisted),1,55.0,6,0
2025-01-29 16:34:29,Back,47m,Pull Up (Assisted),1,55.0,6,0
2025-01-29 16:34:29,Back,47m,Pull Up (Assisted),2,55.0,6,0
2025-01-29 16:34:29,Back,47m,Preacher Curl (Dumbbell),1,22.5,12,0
2025-01-29 16:34:29,Back,47m,Preacher Curl (Dumbbell),2,22.5,12,0
2025-01-29 16:34:29,Back,47m,Preacher Curl (Dumbbell),3,22.5,12,0
2025-01-29 16:34:29,Back,47m,Preacher Curl (Dumbbell),4,22.5,12,0
2025-01-29 16:34:29,Back,47m,Preacher Curl (Dumbbell),5,22.5,12,0
2025-01-29 16:34:29,Back,47m,Iso-Lateral Front Lat Pulldown,1,90.0,7,0
2025-01-29 16:34:29,Back,47m,Iso-Lateral Front Lat Pulldown,2,140.0,7,0
2025-01-29 16:34:29,Back,47m,Iso-Lateral Front Lat Pulldown,3,160.0,7,0
2025-01-29 16:34:29,Back,47m,Bicep Curl (Cable),1,27.5,12,0
2025-01-29 16:34:29,Back,47m,Bicep Curl (Cable),2,42.5,12,0
2025-01-29 16:34:29,Back,47m,Pullover (Machine),1,95.0,12,0
2025-01-29 16:34:29,Back,47m,Pullover (Machine),2,95.0,12,0
2025-01-29 16:34:29,Back,47m,Pullover (Machine),3,95.0,12,0
2025-01-29 16:34:29,Back,47m,Push Up,1,0.0,16,0
2025-01-30 16:44:45,Afternoon Workout,55m,Iso-Lateral Front Lat Pulldown,1,50.0,6,0
2025-01-30 16:44:45,Afternoon Workout,55m,Iso-Lateral Front Lat Pulldown,2,70.0,16,0
2025-01-30 16:44:45,Afternoon Workout,55m,Iso-Lateral Front Lat Pulldown,3,70.0,12,0
2025-01-30 16:44:45,Afternoon Workout,55m,Iso-Lateral Front Lat Pulldown,4,70.0,12,0
2025-01-30 16:44:45,Afternoon Workout,55m,Iso-Lateral Front Lat Pulldown,5,70.0,12,0
2025-01-30 16:44:45,Afternoon Workout,55m,Iso-Lateral Front Lat Pulldown,6,120.0,3,0
2025-01-30 16:44:45,Afternoon Workout,55m,Shoulder Press (Plate Loaded),1,50.0,12,0
2025-01-30 16:44:45,Afternoon Workout,55m,Shoulder Press (Plate Loaded),2,100.0,6,0
2025-01-30 16:44:45,Afternoon Workout,55m,Shoulder Press (Plate Loaded),3,100.0,6,0
2025-01-30 16:44:45,Afternoon Workout,55m,Shoulder Press (Plate Loaded),4,100.0,3,0
2025-01-30 16:44:45,Afternoon Workout,55m,Chest Dip (Assisted),1,85.0,6,0
2025-01-30 16:44:45,Afternoon Workout,55m,Chest Dip (Assisted),2,85.0,6,0
2025-01-30 16:44:45,Afternoon Workout,55m,Chest Dip (Assisted),3,85.0,6,0
2025-01-30 16:44:45,Afternoon Workout,55m,Hanging Leg Raise,1,0.0,5,0
2025-01-30 16:44:45,Afternoon Workout,55m,Hanging Leg Raise,2,0.0,5,0
2025-01-30 16:44:45,Afternoon Workout,55m,Hanging Leg Raise,3,0.0,5,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Bench Press (Barbell),1,45.0,24,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Bench Press (Barbell),2,67.0,5,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Bench Press (Barbell),3,89.0,5,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Bench Press (Barbell),4,111.0,3,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Bench Press (Barbell),5,155.0,1,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Bench Press (Barbell),6,111.0,3,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Bench Press (Barbell),7,111.0,5,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Triceps Extension,1,20.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Triceps Extension,2,30.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Triceps Extension,3,40.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Chest Fly,1,60.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Chest Fly,2,100.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Chest Fly,3,120.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Triceps Pushdown (Cable - Straight Bar),1,60.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Triceps Pushdown (Cable - Straight Bar),2,60.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Triceps Pushdown (Cable - Straight Bar),3,60.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Lat Pulldown (Cable),1,60.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Lat Pulldown (Cable),2,90.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Lat Pulldown (Cable),3,90.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Shoulder Press (Plate Loaded),1,50.0,12,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Shoulder Press (Plate Loaded),2,90.0,6,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Shoulder Press (Plate Loaded),3,140.0,6,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Shoulder Press (Plate Loaded),4,140.0,6,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Back Extension,1,50.0,5,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Back Extension,2,50.0,5,0
2025-01-31 16:06:04,Chest (power build),1h 38m,Back Extension,3,50.0,5,0
2025-02-01 12:33:41,Midday Workout,28m,Leg Press,1,180.0,12,0
2025-02-01 12:33:41,Midday Workout,28m,Leg Press,2,180.0,12,0
2025-02-01 12:33:41,Midday Workout,28m,Leg Press,3,180.0,12,0
2025-02-01 12:33:41,Midday Workout,28m,Leg Extension (Machine),1,150.00000000000000,12,0
2025-02-01 12:33:41,Midday Workout,28m,Leg Extension (Machine),2,150.00000000000000,12,0
2025-02-01 12:33:41,Midday Workout,28m,Leg Extension (Machine),3,150.00000000000000,12,0
2025-02-01 12:33:41,Midday Workout,28m,Seated Leg Curl (Machine),1,100.0,6,0
2025-02-01 12:33:41,Midday Workout,28m,Seated Leg Curl (Machine),2,70.0,12,0
2025-02-01 12:33:41,Midday Workout,28m,Seated Leg Curl (Machine),3,70.0,8,0
2025-02-03 17:35:30,Back,30m,Chin Up (Assisted),1,115.0,6,0
2025-02-03 17:35:30,Back,30m,Pull Up (Assisted),1,115.0,6,0
2025-02-03 17:35:30,Back,30m,Pull Up (Assisted),2,115.0,6,0
2025-02-03 17:35:30,Back,30m,Chin Up (Assisted),1,55.0,6,0
2025-02-03 17:35:30,Back,30m,Chin Up (Assisted),2,55.0,6,0
2025-02-03 17:35:30,Back,30m,Pull Up (Assisted),1,55.0,6,0
2025-02-03 17:35:30,Back,30m,Pull Up (Assisted),2,55.0,6,0
2025-02-03 17:35:30,Back,30m,Pull Up (Assisted),3,55.0,6,0
2025-02-03 17:35:30,Back,30m,Pull Up (Assisted),4,55.0,6,0
2025-02-03 17:35:30,Back,30m,Preacher Curl (Dumbbell),1,25.0,12,0
2025-02-03 17:35:30,Back,30m,Preacher Curl (Dumbbell),2,25.0,12,0
2025-02-03 17:35:30,Back,30m,Preacher Curl (Dumbbell),3,25.0,12,0
2025-02-03 17:35:30,Back,30m,Pullover (Machine),1,95.0,12,0
2025-02-03 17:35:30,Back,30m,Pullover (Machine),2,95.0,12,0
2025-02-03 17:35:30,Back,30m,Pullover (Machine),3,105.0,12,0
2025-02-04 16:45:25,Legs,27m,Squat (Barbell),1,135.0,12,0
2025-02-04 16:45:25,Legs,27m,Squat (Barbell),2,155.0,6,0
2025-02-04 16:45:25,Legs,27m,Squat (Barbell),3,135.0,6,0
2025-02-04 16:45:25,Legs,27m,Squat (Barbell),4,135.0,6,0
2025-02-04 16:45:25,Legs,27m,Squat (Barbell),5,155.0,6,0
2025-02-05 17:31:53,Chest,53m,Bench Press (Barbell),1,45.0,12,0
2025-02-05 17:31:53,Chest,53m,Bench Press (Barbell),2,65.0,6,0
2025-02-05 17:31:53,Chest,53m,Bench Press (Barbell),3,95.0,5,0
2025-02-05 17:31:53,Chest,53m,Bench Press (Barbell),4,135.0,1,0
2025-02-05 17:31:53,Chest,53m,Bench Press (Barbell),5,135.0,1,0
2025-02-05 17:31:53,Chest,53m,Bench Press (Barbell),6,135.0,1,0
2025-02-05 17:31:53,Chest,53m,Bench Press (Barbell),7,135.0,2,0
2025-02-05 17:31:53,Chest,53m,Bench Press (Barbell),8,135.0,1,0
2025-02-05 17:31:53,Chest,53m,Triceps Extension,1,22.5,12,0
2025-02-05 17:31:53,Chest,53m,Triceps Extension,2,22.5,12,0
2025-02-05 17:31:53,Chest,53m,Triceps Extension,3,22.5,12,0
2025-02-05 17:31:53,Chest,53m,Push Up,1,0.0,6,0
2025-02-05 17:31:53,Chest,53m,Push Up,2,0.0,10,0
2025-02-05 17:31:53,Chest,53m,Push Up,3,0.0,12,0
2025-02-06 16:32:41,Back,31m,Chin Up (Assisted),1,55.0,6,0
2025-02-06 16:32:41,Back,31m,Chin Up (Assisted),2,55.0,6,0
2025-02-06 16:32:41,Back,31m,Pull Up (Assisted),1,55.0,6,0
2025-02-06 16:32:41,Back,31m,Pull Up (Assisted),2,55.0,6,0
2025-02-06 16:32:41,Back,31m,Pull Up (Assisted),3,55.0,6,0
2025-02-06 16:32:41,Back,31m,Pull Up (Assisted),4,55.0,6,0
2025-02-06 16:32:41,Back,31m,Bicep Curl (Dumbbell),1,25.0,12,0
2025-02-06 16:32:41,Back,31m,Bicep Curl (Dumbbell),2,25.0,12,0
2025-02-06 16:32:41,Back,31m,Bicep Curl (Dumbbell),3,25.0,12,0
2025-02-06 16:32:41,Back,31m,Pullover (Machine),1,105.0,12,0
2025-02-06 16:32:41,Back,31m,Pullover (Machine),2,105.0,12,0
2025-02-06 16:32:41,Back,31m,Pullover (Machine),3,105.0,12,0
2025-02-08 15:24:59,Afternoon Workout,53m,Chin Up (Assisted),1,50.0,6,0
2025-02-08 15:24:59,Afternoon Workout,53m,Chin Up (Assisted),2,50.0,6,0
2025-02-08 15:24:59,Afternoon Workout,53m,Chin Up (Assisted),3,50.0,6,0
2025-02-08 15:24:59,Afternoon Workout,53m,Pull Up (Assisted),1,50.0,6,0
2025-02-08 15:24:59,Afternoon Workout,53m,Pull Up (Assisted),2,50.0,6,0
2025-02-08 15:24:59,Afternoon Workout,53m,Pull Up (Assisted),3,50.0,6,0
2025-02-08 15:24:59,Afternoon Workout,53m,Lat Pulldown (Cable),1,55.0,6,0
2025-02-08 15:24:59,Afternoon Workout,53m,Lat Pulldown (Cable),2,85.0,12,0
2025-02-08 15:24:59,Afternoon Workout,53m,Lat Pulldown (Cable),3,85.0,12,0
2025-02-08 15:24:59,Afternoon Workout,53m,Lat Pulldown (Cable),4,85.0,12,0
2025-02-08 15:24:59,Afternoon Workout,53m,Preacher Curl (Machine),1,50.0,12,0
2025-02-08 15:24:59,Afternoon Workout,53m,Preacher Curl (Machine),2,50.0,12,0
2025-02-08 15:24:59,Afternoon Workout,53m,Preacher Curl (Machine),3,50.0,12,0
2025-02-09 12:45:30,Midday Workout,25m,Bench Press (Smith Machine),1,25.0,8,0
2025-02-09 12:45:30,Midday Workout,25m,Bench Press (Smith Machine),2,75.00000000000000,12,0
2025-02-09 12:45:30,Midday Workout,25m,Bench Press (Smith Machine),3,45.0,12,0
2025-02-09 12:45:30,Midday Workout,25m,Bench Press (Smith Machine),4,45.0,12,0
2025-02-09 12:45:30,Midday Workout,25m,Triceps Extension,1,20.0,12,0
2025-02-09 12:45:30,Midday Workout,25m,Triceps Extension,2,20.0,12,0
2025-02-09 12:45:30,Midday Workout,25m,Triceps Extension,3,20.0,12,0
2025-02-09 12:45:30,Midday Workout,25m,Chest Fly (Dumbbell),1,10.0,12,0
2025-02-09 12:45:30,Midday Workout,25m,Chest Fly (Dumbbell),2,10.0,12,0
2025-02-09 12:45:30,Midday Workout,25m,Chest Fly (Dumbbell),3,10.0,12,0
2025-02-10 15:44:05,Chest,33m,Bench Press (Barbell),1,45.0,12,0
2025-02-10 15:44:05,Chest,33m,Bench Press (Barbell),2,95.0,6,0
2025-02-10 15:44:05,Chest,33m,Bench Press (Barbell),3,135.0,5,0
2025-02-10 15:44:05,Chest,33m,Bench Press (Barbell),4,135.0,5,0
2025-02-10 15:44:05,Chest,33m,Seated Overhead Press (Dumbbell),1,20.0,12,0
2025-02-10 15:44:05,Chest,33m,Seated Overhead Press (Dumbbell),2,20.0,12,0
2025-02-10 15:44:05,Chest,33m,Seated Overhead Press (Dumbbell),3,20.0,12,0
2025-02-10 15:44:05,Chest,33m,Seated Overhead Press (Dumbbell),4,20.0,12,0
2025-02-10 15:44:05,Chest,33m,Triceps Extension,1,17.5,12,0
2025-02-10 15:44:05,Chest,33m,Triceps Extension,2,17.5,12,0
2025-02-10 15:44:05,Chest,33m,Triceps Extension,3,17.5,12,0
2025-02-10 15:44:05,Chest,33m,Triceps Pushdown (Cable - Straight Bar),1,17.5,12,0
2025-02-10 15:44:05,Chest,33m,Chest Fly,1,115.0,12,0
2025-02-10 15:44:05,Chest,33m,Chest Fly,2,115.0,12,0
2025-02-10 15:44:05,Chest,33m,Chest Fly,3,115.0,12,0
2025-02-10 15:44:05,Chest,33m,Chest Fly,4,115.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Chin Up (Assisted),1,55.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Chin Up (Assisted),2,55.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Pull Up (Assisted),1,55.0,6,0
2025-02-11 16:53:59,Back,1h 4m,Pull Up (Assisted),2,55.0,6,0
2025-02-11 16:53:59,Back,1h 4m,Pull Up (Assisted),3,55.0,6,0
2025-02-11 16:53:59,Back,1h 4m,Pull Up (Assisted),4,55.0,6,0
2025-02-11 16:53:59,Back,1h 4m,Preacher Curl (Dumbbell),1,22.5,12,0
2025-02-11 16:53:59,Back,1h 4m,Preacher Curl (Dumbbell),2,25.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Preacher Curl (Dumbbell),3,25.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Preacher Curl (Dumbbell),4,25.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Preacher Curl (Dumbbell),5,25.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Pullover (Machine),1,105.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Pullover (Machine),2,105.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Pullover (Machine),3,105.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Lat Pulldown (Machine),1,95.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Lat Pulldown (Machine),2,95.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Bent Over One Arm Row (Dumbbell),1,40.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Bent Over One Arm Row (Dumbbell),2,40.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Bent Over One Arm Row (Dumbbell),3,40.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Bicep Curl (Barbell),1,50.0,6,0
2025-02-11 16:53:59,Back,1h 4m,Bicep Curl (Barbell),2,50.0,6,0
2025-02-11 16:53:59,Back,1h 4m,Bicep Curl (Barbell),3,50.0,6,0
2025-02-11 16:53:59,Back,1h 4m,Iso-Lateral Front Lat Pulldown,1,90.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Iso-Lateral Front Lat Pulldown,2,90.0,12,0
2025-02-11 16:53:59,Back,1h 4m,Iso-Lateral Front Lat Pulldown,3,90.0,12,0
